t,LDV
4.15e-05,-3.58856201171875e-05
4.16e-05,-2.65835571289063e-06
4.17e-05,1.97222900390625e-06
4.18e-05,2.34985656738281e-05
4.19e-05,4.74798278808594e-05
4.2e-05,4.88764038085938e-05
4.21e-05,6.62402038574219e-05
4.22e-05,9.05982055664063e-05
4.23e-05,0.000105098114013672
4.24e-05,9.96064758300781e-05
4.25e-05,0.000107810607910156
4.26e-05,9.5723876953125e-05
4.27e-05,9.00997924804687e-05
4.28e-05,9.37440490722656e-05
4.29e-05,0.000111409881591797
4.3e-05,0.000148203094482422
4.31e-05,0.000161244293212891
4.32e-05,0.000146174926757813
4.33e-05,0.000120622528076172
4.34e-05,8.05871887207031e-05
4.35e-05,1.79603271484375e-05
4.36e-05,-3.41907043457031e-05
4.37e-05,-4.82505798339844e-05
4.38e-05,-1.77733459472656e-05
4.39e-05,-2.23068237304688e-06
4.4e-05,-1.04496765136719e-05
4.41e-05,-0.000115361389160156
4.42e-05,-0.000257967712402344
4.43e-05,-0.000404919952392578
4.44e-05,-0.000494467498779297
4.45e-05,-0.000492998748779297
4.46e-05,-0.000429666412353516
4.47e-05,-0.000336105010986328
4.48e-05,-0.000235181121826172
4.49e-05,-0.000164127014160156
4.5e-05,-9.22594604492188e-05
4.51e-05,7.5994873046875e-07
4.52e-05,0.000104943267822266
4.53e-05,0.000230032348632813
4.54e-05,0.000356126525878906
4.55e-05,0.000433949890136719
4.56e-05,0.000486193450927734
4.57e-05,0.00049576806640625
4.58e-05,0.000470642364501953
4.59e-05,0.000399770721435547
4.6e-05,0.000318259826660156
4.61e-05,0.000304864624023438
4.62e-05,0.000282685394287109
4.63e-05,0.000250121643066406
4.64e-05,0.0002002333984375
4.65e-05,0.000122615234375
4.66e-05,3.51634521484375e-05
4.67e-05,-2.27603149414062e-06
4.68e-05,-3.07784729003906e-05
4.69e-05,-5.85635681152344e-05
4.7e-05,-7.99029541015625e-05
4.71e-05,-4.8978759765625e-05
4.72e-05,-7.49090270996094e-05
4.73e-05,-4.66796875e-05
4.74e-05,-9.31182861328125e-06
4.75e-05,-2.37088012695312e-05
4.76e-05,-4.23150634765625e-06
4.77e-05,1.46739807128906e-05
4.78e-05,1.648193359375e-05
4.79e-05,4.79644470214844e-05
4.8e-05,5.06622924804687e-05
4.81e-05,7.36346740722656e-05
4.82e-05,9.90872497558594e-05
4.83e-05,0.000151665954589844
4.84e-05,0.000184010894775391
4.85e-05,0.000174726867675781
4.86e-05,0.000144275054931641
4.87e-05,7.3834716796875e-05
4.88e-05,-2.89337158203125e-06
4.89e-05,-9.51966552734375e-05
4.9e-05,-0.000172004608154297
4.91e-05,-0.000226103210449219
4.92e-05,-0.000254088226318359
4.93e-05,-0.000236603546142578
4.94e-05,-0.000177062286376953
4.95e-05,-9.677001953125e-05
4.96e-05,3.1064453125e-06
4.97e-05,0.000102542694091797
4.98e-05,0.000171360748291016
4.99e-05,0.000163978576660156
5e-05,0.000151731719970703
5.01e-05,0.000136279388427734
5.02e-05,9.82073669433594e-05
5.03e-05,6.53308715820313e-05
5.04e-05,4.53029479980469e-05
5.05e-05,3.7427978515625e-05
5.06e-05,3.96559448242188e-05
5.07e-05,8.07761535644531e-05
5.08e-05,0.000102185760498047
5.09e-05,0.000100822601318359
5.1e-05,0.000105685211181641
5.11e-05,0.000151169006347656
5.12e-05,0.000328027374267578
5.13e-05,0.000466106414794922
5.14e-05,0.000403936096191406
5.15e-05,0.000296215942382813
5.16e-05,4.28634643554688e-05
5.17e-05,-0.000373886901855469
5.18e-05,-0.000418300048828125
5.19e-05,-0.000257523284912109
5.2e-05,-0.00017840380859375
5.21e-05,8.056396484375e-06
5.22e-05,0.000138129608154297
5.23e-05,0.000106630249023438
5.24e-05,7.6553955078125e-05
5.25e-05,1.82418823242188e-05
5.26e-05,-1.97394714355469e-05
5.27e-05,3.26217651367188e-05
5.28e-05,4.41898193359375e-05
5.29e-05,7.06516723632813e-05
5.3e-05,0.0001388916015625
